"ID","Source","Subject","Question (truncated)","Quality Score","Grade","Verdict","Issues","Fixes"
"2145","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের অন্যতম শর্ত হলো 'সংখ্যালঘুদের অধিকার রক্ষা'। এটি কোন মূল্যবোধের পরিচায়","94","Good","CLEAN","0","0"
"2146","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","নাগরিকের ‘দেশপ্রেম’ সুশাসন প্রতিষ্ঠায় কীভাবে সাহায্য করে?","94","Good","AUTO","0","1"
"2147","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে ‘ক্ষমতার বিকেন্দ্রীকরণ’ (Decentralization) কোন মূল্যবোধকে উৎসাহিত করে?","94","Good","AUTO","0","1"
"2148","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","বিচার বিভাগের স্বাধীনতা সুশাসনের অন্যতম ভিত্তি। এটি কোন মূল্যবোধ রক্ষায় কাজ করে","94","Good","CLEAN","0","0"
"2149","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'লাল ফিতার দৌরাত্ম্য' (Red Tapism) বা আমলাতান্ত্রিক দীর্ঘসূত্রতা সুশাসনের পথে বা","94","Good","CLEAN","0","0"
"2150","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'প্রতিক্রিয়াশীলতা' (Responsiveness) বলতে দ্রুত সেবা প্রদান বোঝায়। এটি ","94","Good","CLEAN","0","0"
"2151","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","রাষ্ট্রে সুশাসন না থাকলে সমাজের মূল্যবোধের কী পরিণতি হয়?","94","Good","CLEAN","0","0"
"2152","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","একটি সমাজে ‘শিষ্টাচার’ (Etiquette) ও ‘ভদ্রতা’ সুশাসনে কীভাবে ভূমিকা রাখে?","94","Good","AUTO","0","1"
"2153","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনের 'কার্যকারিতা ও দক্ষতা' (Effectiveness and Efficiency) উপাদানের সাথে কোন","94","Good","CLEAN","0","0"
"2154","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","আইনের শাসন প্রতিষ্ঠায় নাগরিকের নৈতিক দায়িত্ব কোনটি?","94","Good","CLEAN","0","0"
"2155","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","""জোর যার মুল্লুক তার""— এই নীতি সমাজে প্রতিষ্ঠিত হলে সুশাসনের কী অবস্থা হয়?","94","Good","AUTO","0","1"
"2156","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'মানবাধিকার' (Human Rights) রক্ষার বিষয়টি কোন ধরনের মূল্যবোধের চূড়ান্ত","94","Good","CLEAN","0","0"
"2157","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","তথ্য অধিকার আইন (RTI) পাস হওয়ার ফলে সুশাসন ও মূল্যবোধের কোন দিকটি বিকশিত হয়েছে","94","Good","CLEAN","0","0"
"2158","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধের অবক্ষয়জনিত অপরাধ (যেমন- ইভটিজিং, কিশোর গ্যাং) রোধে সুশাসনের কোন হাতি","94","Good","CLEAN","0","0"
"2159","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশীল সমাজের (Civil Society) প্রধান নৈতিক দায়িত্ব কী, যা সুশাসনকে ত্বরান্বিত কর","94","Good","CLEAN","0","0"
"2160","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'শ্রমের মর্যাদা' (Dignity of labour) সুশাসন প্রতিষ্ঠায় কীভাবে সাহায্য করে?","94","Good","CLEAN","0","0"
"2161","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","‘নেতৃত্বের সততা’ সুশাসনের জন্য কেন সবচেয়ে বেশি গুরুত্বপূর্ণ?","94","Good","AUTO","0","1"
"2162","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধ শিক্ষা সুশাসনের কোন উপাদানটিকে সবচেয়ে বেশি দীর্ঘস্থায়ী করে?","94","Good","CLEAN","0","0"
"2163","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে ‘জনগণের অংশগ্রহণ’ (Participation) নিশ্চিত করতে নাগরিকের কোন রাজনৈতিক মূল","94","Good","AUTO","0","1"
"2164","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","নিচের কোনটি সুশাসনের বৈশিষ্ট্য, যা সরাসরি নৈতিক মূল্যবোধ থেকে উৎসারিত?","94","Good","CLEAN","0","0"
"2165","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","‘সহনশীলতা’ (Tolerance) মূল্যবোধটি সুশাসনে কীভাবে কাজ করে?","94","Good","AUTO","0","1"
"2166","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসন প্রতিষ্ঠায় 'ন্যায়পাল' (Ombudsman) ব্যবস্থার মূল কাজ কী এবং এটি কোন মূল্","94","Good","CLEAN","0","0"
"2167","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সামাজিক যোগাযোগ মাধ্যমে গুজব না ছড়ানো একজন নাগরিকের কোন ধরনের মূল্যবোধ এবং এটি ","94","Good","CLEAN","0","0"
"2168","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'ঐকমত্যমুখী' (Consensus oriented) দৃষ্টিভঙ্গির মূলে কোন নৈতিক গুণটি কাজ ","94","Good","CLEAN","0","0"
"2169","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'ই-গভর্ন্যান্স' বা ডিজিটাল প্রশাসন সুশাসন ও মূল্যবোধের সম্পর্কে কী পরিবর্তন এনেছ","94","Good","CLEAN","0","0"
"2170","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধের অবক্ষয় ঘটলে রাষ্ট্রীয় প্রতিষ্ঠানগুলোর ওপর এর কী প্রভাব পড়ে?","94","Good","CLEAN","0","0"
"2171","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","""সবার উপরে মানুষ সত্য, তাহার উপরে নাই""— এটি কোন ধরনের মূল্যবোধ এবং সুশাসনে এর ভূ","94","Good","AUTO","0","1"
"2172","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'সংবিধানের প্রতি আনুগত্য' নাগরিকের কোন মূল্যবোধ?","94","Good","CLEAN","0","0"
"2173","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","প্রশাসনে 'মেধাতন্ত্র' (Meritocracy) প্রতিষ্ঠা করা সুশাসনের কোন উপাদানের সাথে সম্","94","Good","CLEAN","0","0"
"2174","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'ব্যক্তিগত সততা' (Personal Integrity) ছাড়া সুশাসনের 'স্বচ্ছতা' উপাদানটি কেন অকা","94","Good","CLEAN","0","0"
"2175","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","রাষ্ট্রীয়ভাবে 'দুর্নীতি দমন কমিশন' (ACC) গঠন করা সুশাসনের কোন উপাদানের অংশ এবং ","94","Good","CLEAN","0","0"
"2176","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","নির্বাচনে 'কালো টাকার প্রভাব' সুশাসন ও মূল্যবোধের ওপর কী প্রভাব ফেলে?","94","Good","CLEAN","0","0"
"2177","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'পরিবেশ সংরক্ষণ' (Environmental Protection) একটি গুরুত্বপূর্ণ দিক। এটি ন","94","Good","CLEAN","0","0"
"2178","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধ চর্চার অভাবে সৃষ্ট 'কিশোর অপরাধ' সুশাসনের কোন দিকটিকে সবচেয়ে বেশি ব্যা","94","Good","CLEAN","0","0"
"2179","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'আইনের শাসন' এবং 'নৈতিকতা'র মধ্যে একটি মৌলিক পার্থক্য থাকা সত্ত্বেও তারা","94","Good","CLEAN","0","0"
"2180","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","নাগরিকের 'ট্যাক্স বা কর ফাঁকি দেওয়ার প্রবণতা' সুশাসনে কী ধরনের প্রভাব ফেলে?","94","Good","CLEAN","0","0"
"2181","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'উদারতা' (Open-mindedness) নামক মূল্যবোধ সুশাসনের কোন উপাদানটি বিকাশে সাহায্য কর","94","Good","CLEAN","0","0"
"2182","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসন ও মূল্যবোধের প্রেক্ষাপটে 'ন্যায়বিচার' (Justice) বলতে কী বোঝায়?","94","Good","CLEAN","0","0"
"2183","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","প্রশাসকদের মধ্যে 'জবাবদিহিতার অভাব' সমাজে কোন নেতিবাচক মূল্যবোধের জন্ম দেয়?","94","Good","CLEAN","0","0"
"2184","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'জাতীয় স্বার্থকে ব্যক্তিগত স্বার্থের ঊর্ধ্বে স্থান দেওয়া'— এটি সুশাসন প্রতিষ্ঠ","94","Good","AUTO","0","1"
"2185","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'আইনের শাসন' নিশ্চিত করতে আইন প্রয়োগকারী সংস্থার (যেমন- পুলিশ) সদস্যদের","94","Good","CLEAN","0","0"
"2186","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'নারীর প্রতি সম্মান ও মর্যাদা' প্রদান করা সুশাসনের কোন উপাদানকে শক্তিশালী ","94","Good","CLEAN","0","0"
"2187","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধ ও সুশাসন পরস্পরের পরিপূরক— এই ধারণার সবচেয়ে বড় প্রমাণ কোনটি?","94","Good","AUTO","0","1"
"2188","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'নাগরিক সচেতনতা' সুশাসনে জবাবদিহিতা নিশ্চিত করে। এই সচেতনতা মূলত কিসের ফসল?","94","Good","CLEAN","0","0"
"2189","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সরকারি চাকরিতে 'মেধা ও যোগ্যতার' পরিবর্তে 'ঘুষ' এর মাধ্যমে নিয়োগ হলে সুশাসনের ও","94","Good","CLEAN","0","0"
"2190","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'স্থানীয় সরকার' (Local Government) শক্তিশালী করা কোন মূল্যবোধকে ধারণ কর","94","Good","CLEAN","0","0"
"2191","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে 'বৃদ্ধ ও অসহায়দের প্রতি দায়িত্ববোধ' সুশাসনের কোন লক্ষ্যের সাথে সামঞ্জস্য","94","Good","CLEAN","0","0"
"2192","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'তথ্য উন্মুক্তকরণ' (Open Data) নীতি প্রশাসনের কোন নৈতিকতাকে তুলে ধরে?","94","Good","CLEAN","0","0"
"2193","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","রাজনৈতিক দলগুলোর মধ্যে 'নির্বাচনি আচরণবিধি' মেনে চলার প্রবণতা সুশাসনের কোন দিকটি","94","Good","CLEAN","0","0"
"2194","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'সহমর্মিতা' (Empathy) ও 'সহানুভূতি' (Sympathy)-এর মধ্যে কোনটি সুশাসনে বেশি কার্য","94","Good","CLEAN","0","0"
"2195","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসন প্রতিষ্ঠায় 'রাষ্ট্রীয় ক্ষমতার অপব্যবহার' রোধে কোন নৈতিক গুণটি সবচেয়ে ব","94","Good","CLEAN","0","0"
"2196","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'পাবলিক সার্ভিস' বা সরকারি সেবাকে 'চাকরি' না ভেবে 'সেবা' হিসেবে গ্রহণ করা কোন ধর","94","Good","CLEAN","0","0"
"2197","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধ ও সুশাসনের অভাব একটি দেশের আন্তর্জাতিক ভাবমূর্তিতে কী প্রভাব ফেলে?","94","Good","CLEAN","0","0"
"2198","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'ভোক্তা অধিকার সংরক্ষণ' আইন বাস্তবায়ন সুশাসন ও মূল্যবোধের কোন দিকটিকে তুলে ধরে?","94","Good","CLEAN","0","0"
"2199","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সমাজে পরশ্রীকাতরতা ও হিংসার মতো নেতিবাচক মূল্যবোধ বৃদ্ধি পেলে সুশাসনের কোন উপাদা","94","Good","CLEAN","0","0"
"2200","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","""Justice delayed is justice denied"" (বিচারিক দীর্ঘসূত্রতা ন্যায়বিচারকে অস্বীকার","94","Good","AUTO","0","1"
"2201","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'স্বচ্ছতা' (Transparency) বলতে কেবল তথ্য প্রকাশ নয়, বরং আর কী বোঝায়?","94","Good","CLEAN","0","0"
"2202","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","নাগরিকের 'কর্তব্যনিষ্ঠা' (Devotion to duty) সুশাসনের চাকাকে কীভাবে সচল রাখে?","94","Good","CLEAN","0","0"
"2203","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'সংখ্যালঘুদের নিরাপত্তা' নিশ্চিত করা কোন ধরনের মূল্যবোধের চূড়ান্ত পরীক্","94","Good","CLEAN","0","0"
"2204","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","""Power corrupts and absolute power corrupts absolutely"" – এই নৈতিক স্খলন রোধে সু","94","Good","AUTO","0","1"
"2205","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","মূল্যবোধের অবক্ষয় রোধে 'সাংস্কৃতিক কর্মকাণ্ড' কীভাবে সুশাসনে সাহায্য করে?","94","Good","CLEAN","0","0"
"2206","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","সুশাসনে 'বৈধতা' (Legitimacy) উপাদানের সাথে কোন রাজনৈতিক মূল্যবোধ জড়িত?","94","Good","CLEAN","0","0"
"2207","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","'অ্যাডভোকেসি' বা জনসচেতনতা মূলক প্রচারণার মাধ্যমে সুশীল সমাজ মূলত কী করতে চায়?","94","Good","CLEAN","0","0"
"2208","source-file","10_নৈতিকতা, মূল্যবোধ ও সু-শাসন","পরিশেষে, একটি রাষ্ট্রে টেকসই সুশাসন (Sustainable Good Governance) প্রতিষ্ঠার জন্","94","Good","CLEAN","0","0"
"2209","source-file","বিষয়সূচি","চর্যাপদের আবিষ্কৃত পদগুলোর মধ্যে সর্বাধিক পদের রচয়িতা কাহ্নপা কতগুলো পদ রচনা কর","99","Excellent","CLEAN","0","0"
"2210","source-file","বিষয়সূচি","মধ্যযুগের বাংলা সাহিত্যের প্রথম নিদর্শন 'শ্রীকৃষ্ণকীর্তন' কাব্যের পাণ্ডুলিপি কে ","99","Excellent","CLEAN","0","0"
"2211","source-file","বিষয়সূচি","'চণ্ডীমঙ্গল' কাব্যের শ্রেষ্ঠ কবি হিসেবে কাকে স্বীকৃতি দেওয়া হয়?","99","Excellent","CLEAN","0","0"
"2212","source-file","বিষয়সূচি","বাংলা সাহিত্যের প্রথম সার্থক ঐতিহাসিক উপন্যাস কোনটি?","99","Excellent","CLEAN","0","0"
"2213","source-file","বিষয়সূচি","রবীন্দ্রনাথ ঠাকুরের প্রথম প্রকাশিত কাব্যগ্রন্থ কোনটি?","99","Excellent","CLEAN","0","0"
"2214","source-file","বিষয়সূচি","কাজী নজরুল ইসলামের বিখ্যাত 'বিদ্রোহী' কবিতাটি তাঁর কোন কাব্যগ্রন্থের অন্তর্গত?","99","Excellent","CLEAN","0","0"
"2215","source-file","বিষয়সূচি","মুনীর চৌধুরীর সাড়া জাগানো 'কবর' নাটকটির মূল পটভূমি কী?","99","Excellent","CLEAN","0","0"
"2216","source-file","বিষয়সূচি","মুক্তিযুদ্ধভিত্তিক বিখ্যাত কাব্যনাটক 'পায়ের আওয়াজ পাওয়া যায়'-এর রচয়িতা কে?","99","Excellent","CLEAN","0","0"
"2217","source-file","বিষয়সূচি","'সংশপ্তক' উপন্যাসের রচয়িতা কে?","99","Excellent","CLEAN","0","0"
"2218","source-file","বিষয়সূচি","১৯২০-এর দশকে ঢাকা থেকে প্রকাশিত 'শিখা' পত্রিকার সাথে কোন সাহিত্য গোষ্ঠী যুক্ত ছি","99","Excellent","CLEAN","0","0"
"2219","source-file","বিষয়সূচি","বাংলা ভাষায় মৌলিক স্বরধ্বনির সংখ্যা কয়টি?","99","Excellent","CLEAN","0","0"
"2220","source-file","বিষয়সূচি","'দিগন্ত' শব্দের সঠিক সন্ধি বিচ্ছেদ কোনটি?","99","Excellent","CLEAN","0","0"
"2221","source-file","বিষয়সূচি","'বিষাদ-সিন্ধু' পদটি কোন সমাসের উদাহরণ?","99","Excellent","CLEAN","0","0"
"2222","source-file","বিষয়সূচি","'দর্শনীয়' শব্দটির সঠিক প্রকৃতি ও প্রত্যয় কোনটি?","99","Excellent","CLEAN","0","0"
"2223","source-file","বিষয়সূচি","নিচের কোন বানানটি সম্পূর্ণ শুদ্ধ?","99","Excellent","CLEAN","0","0"
"2224","source-file","বিষয়সূচি","নিচের কোন বাক্যটি প্রয়োগগত দিক থেকে শুদ্ধ?","99","Excellent","CLEAN","0","0"
"2225","source-file","বিষয়সূচি","'উদ্ধত' শব্দের সঠিক বিপরীত শব্দ কোনটি?","99","Excellent","CLEAN","0","0"
"2226","source-file","বিষয়সূচি","'অগ্নি' শব্দের সমার্থক শব্দ নয় কোনটি?","99","Excellent","AUTO","0","1"
"2227","source-file","বিষয়সূচি","'যা কষ্টে জয় করা যায়' - এক কথায় প্রকাশ কোনটি?","99","Excellent","CLEAN","0","0"
"2228","source-file","বিষয়সূচি","'ইঁদুর কপালে' বাগধারাটির সঠিক অর্থ কোনটি?","99","Excellent","CLEAN","0","0"
"2229","source-file","বিষয়সূচি","Who is considered the greatest playwright of the Elizabethan Age?","99","Excellent","CLEAN","0","0"
"2230","source-file","বিষয়সূচি","The highly influential modernist poem ""The Waste Land"" was written by:","99","Excellent","CLEAN","0","0"
"2231","source-file","বিষয়সূচি","The Romantic Age in English literature generally began in the year:","99","Excellent","CLEAN","0","0"
"2232","source-file","বিষয়সূচি","""To be, or not to be: that is the question"" is a famous quote from which of Shak","99","Excellent","CLEAN","0","0"
"2233","source-file","বিষয়সূচি","Who is widely considered the father of the English novel?","99","Excellent","CLEAN","0","0"
"2234","source-file","বিষয়সূচি","'Pride and Prejudice' is a famous novel written by:","99","Excellent","CLEAN","0","0"
"2235","source-file","বিষয়সূচি","""A thing of beauty is a joy forever"" is the opening line of a poem by:","99","Excellent","CLEAN","0","0"
"2236","source-file","বিষয়সূচি","Which of the following poets belongs to the Victorian Age?","99","Excellent","CLEAN","0","0"
"2237","source-file","বিষয়সূচি","The synonym of the word 'Candid' is:","99","Excellent","CLEAN","0","0"
"2238","source-file","বিষয়সূচি","The antonym of the word 'Diligent' is:","99","Excellent","CLEAN","0","0"
"2239","source-file","বিষয়সূচি","A person who compiles a dictionary is professionally called a:","99","Excellent","CLEAN","0","0"
"2240","source-file","বিষয়সূচি","Identify the correctly spelt word:","99","Excellent","CLEAN","0","0"
"2241","source-file","বিষয়সূচি","Choose the appropriate preposition: You must abide _____ the rules of the instit","99","Excellent","CLEAN","0","0"
"2242","source-file","বিষয়সূচি","""I know where he lives."" The underlined clause in this sentence is a/an:","99","Excellent","CLEAN","0","0"
"2243","source-file","বিষয়সূচি","Identify the correct passive voice of the sentence: ""Who broke the glass?""","99","Excellent","CLEAN","0","0"
"2244","source-file","বিষয়সূচি","Choose the correct indirect speech for: He said, ""Alas! I am undone.""","99","Excellent","CLEAN","0","0"
"2245","source-file","বিষয়সূচি","Fill in the blank with the right form of verb: It is high time you _____ your li","99","Excellent","CLEAN","0","0"
"2246","source-file","বিষয়সূচি","The idiom 'Nip in the bud' means:","99","Excellent","CLEAN","0","0"
"2247","source-file","বিষয়সূচি","Complete the conditional sentence: If I had known you were coming, I _____ you a","99","Excellent","CLEAN","0","0"
"2248","source-file","বিষয়সূচি","The phrase 'A white elephant' refers to:","99","Excellent","CLEAN","0","0"
"2249","source-file","বিষয়সূচি","প্রাচীন বাংলার সর্বপ্রাচীন জনপদ কোনটি?","99","Excellent","CLEAN","0","0"
"2250","source-file","বিষয়সূচি","বাঙালি জাতির মুক্তির সনদ ঐতিহাসিক 'ছয় দফা' দাবি কত সালে উত্থাপিত হয়?","99","Excellent","CLEAN","0","0"
"2251","source-file","বিষয়সূচি","১৯৭১ সালে গঠিত বাংলাদেশের প্রথম অস্থায়ী সরকার (মুজিবনগর সরকার) কবে শপথ গ্রহণ কর","99","Excellent","CLEAN","0","0"
"2252","source-file","বিষয়সূচি","মুক্তিযুদ্ধের সময় ঢাকা শহর কোন সামরিক সেক্টরের অধীনে ছিল?","99","Excellent","CLEAN","0","0"
"2253","source-file","বিষয়সূচি","গণপ্রজাতন্ত্রী বাংলাদেশের সংবিধান গণপরিষদে কবে গৃহীত হয়?","99","Excellent","CLEAN","0","0"
"2254","source-file","বিষয়সূচি","বাংলাদেশের সংবিধানে নাগরিকদের 'মৌলিক অধিকার' এর কথা উল্লেখ আছে কোন ভাগে?","99","Excellent","CLEAN","0","0"
"2255","source-file","বিষয়সূচি","সংবিধানে 'ন্যায়পাল' (Ombudsman) নিয়োগের বিধান সন্নিবেশিত আছে কত নম্বর অনুচ্ছেদ","99","Excellent","CLEAN","0","0"
"2256","source-file","বিষয়সূচি","আয়তনে বাংলাদেশের সবচেয়ে বড় হাওর কোনটি?","99","Excellent","CLEAN","0","0"
"2257","source-file","বিষয়সূচি","বাংলাদেশের প্রথম প্রাকৃতিক গ্যাসক্ষেত্র কোনটি?","99","Excellent","CLEAN","0","0"
"2258","source-file","বিষয়সূচি","বাংলাদেশের প্রথম কয়লাভিত্তিক বিদ্যুৎ কেন্দ্রটি কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"2259","source-file","বিষয়সূচি","বাংলাদেশের কোন জেলায় সর্বাধিক চা বাগান রয়েছে?","99","Excellent","CLEAN","0","0"
"2260","source-file","বিষয়সূচি","বাংলাদেশের রপ্তানি আয়ের প্রধান বা শীর্ষ খাত কোনটি?","99","Excellent","CLEAN","0","0"
"2261","source-file","বিষয়সূচি","বাংলাদেশের দীর্ঘতম সেতু 'পদ্মা বহুমুখী সেতু'র মূল অংশের দৈর্ঘ্য কত?","99","Excellent","CLEAN","0","0"
"2262","source-file","বিষয়সূচি","বাংলাদেশের প্রথম স্যাটেলাইট 'বঙ্গবন্ধু-১' কবে সফলভাবে উৎক্ষেপণ করা হয়?","99","Excellent","CLEAN","0","0"
"2263","source-file","বিষয়সূচি","বাংলাদেশের সর্বোচ্চ রাষ্ট্রীয় বীরত্বসূচক খেতাব কোনটি?","99","Excellent","CLEAN","0","0"
"2264","source-file","বিষয়সূচি","স্বাধীন বাংলাদেশের প্রথম অস্থায়ী রাষ্ট্রপতি কে ছিলেন?","99","Excellent","CLEAN","0","0"
"2265","source-file","বিষয়সূচি","'মারমা' ক্ষুদ্র নৃ-গোষ্ঠীর লোকেরা প্রধানত কোন জেলায় বসবাস করে?","99","Excellent","CLEAN","0","0"
"2266","source-file","বিষয়সূচি","বাংলাদেশের সংবিধানে এ পর্যন্ত (২০২৪ সাল বিবেচনায়) কতটি সংশোধনী আনা হয়েছে?","99","Excellent","CLEAN","0","0"
"2267","source-file","বিষয়সূচি","স্বাধীন বাংলাদেশের প্রথম প্রধান নির্বাচন কমিশনার কে ছিলেন?","99","Excellent","CLEAN","0","0"
"2268","source-file","বিষয়সূচি","বাংলাদেশের জিডিপি (GDP)-তে বর্তমানে কোন খাতের অবদান সবচেয়ে বেশি?","99","Excellent","CLEAN","0","0"
"2269","source-file","বিষয়সূচি","ঐতিহাসিক 'ফরাসি বিপ্লব' (French Revolution) কোন সালে শুরু হয়েছিল?","99","Excellent","CLEAN","0","0"
"2270","source-file","বিষয়সূচি","ব্রিটিশ রাজা জন নাগরিকদের অধিকার সম্বলিত ঐতিহাসিক 'ম্যাগনাকার্টা' চুক্তিতে কবে স","99","Excellent","CLEAN","0","0"
"2271","source-file","বিষয়সূচি","জাতিসংঘের (UN) সদর দপ্তর কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"2272","source-file","বিষয়সূচি","দক্ষিণ এশীয় আঞ্চলিক সহযোগিতা সংস্থা বা 'সার্ক' (SAARC) কত সালে প্রতিষ্ঠিত হয়?","99","Excellent","CLEAN","0","0"
"2273","source-file","বিষয়সূচি","জাতিসংঘের নিরাপত্তা পরিষদে স্থায়ী সদস্য হিসেবে 'ভেটো' (Veto) ক্ষমতা প্রয়োগ করত","99","Excellent","CLEAN","0","0"
"2274","source-file","বিষয়সূচি","বিশ্বব্যাংকের (World Bank) সদর দপ্তর কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"2275","source-file","বিষয়সূচি","সামরিক জোট ন্যাটোর (NATO) বর্তমান সদস্য রাষ্ট্রের সংখ্যা কত? (সুইডেনের যোগদান বি","99","Excellent","CLEAN","0","0"
"2276","source-file","বিষয়সূচি","অর্গানাইজেশন অব ইসলামিক কোঅপারেশন (OIC) এর সদর দপ্তর কোথায় অবস্থিত?","99","Excellent","CLEAN","0","0"
"2277","source-file","বিষয়সূচি","ইউরোপীয় ইউনিয়নের (EU) একক মুদ্রা 'ইউরো' কবে আনুষ্ঠানিকভাবে চালু হয়?","99","Excellent","CLEAN","0","0"
"2278","source-file","বিষয়সূচি","আন্তর্জাতিক রাজনীতিতে 'Cold War' বা স্নায়ুযুদ্ধ শব্দটি সর্বপ্রথম কে ব্যবহার করে","99","Excellent","CLEAN","0","0"
"2279","source-file","বিষয়সূচি","দক্ষিণ আফ্রিকার বর্ণবাদবিরোধী অবিসংবাদিত নেতা নেলসন ম্যান্ডেলা কত বছর কারাবরণ কর","99","Excellent","CLEAN","0","0"
"2280","source-file","বিষয়সূচি","আন্তর্জাতিক মানবাধিকার সংস্থা 'অ্যামনেস্টি ইন্টারন্যাশনাল' (Amnesty Internationa","99","Excellent","CLEAN","0","0"
"2281","source-file","বিষয়সূচি","দ্বিতীয় বিশ্বযুদ্ধ (World War II) আনুষ্ঠানিকভাবে কবে শেষ হয়?","99","Excellent","CLEAN","0","0"
"2282","source-file","বিষয়সূচি","জাতিসংঘের উদ্যোগে প্রথম ঐতিহাসিক 'ধরিত্রী সম্মেলন' (Earth Summit) ১৯৯২ সালে কোথা","99","Excellent","CLEAN","0","0"
"2283","source-file","বিষয়সূচি","আন্তর্জাতিক 'কিয়োটো প্রটোকল' (Kyoto Protocol) প্রধানত কীসের সাথে সম্পর্কিত?","99","Excellent","CLEAN","0","0"
"2284","source-file","বিষয়সূচি","'ডুরান্ড লাইন' (Durand Line) কোন দুটি দেশের মধ্যকার আন্তর্জাতিক সীমানা নির্ধারণ ","99","Excellent","CLEAN","0","0"
